time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-05T07:20:39.380Z,37.5278333,-121.8956667,5.91,0.78,md,13,72,0.01397,0.1,nc,nc73466766,2020-10-05T23:19:40.375Z,"8km ESE of Fremont, CA",earthquake,0.3,0.81,0.101,9,reviewed,nc,nc
2020-10-05T07:15:57.520Z,18.4695,-68.9628,101,4.16,md,26,216,0.5831,0.09,pr,pr2020279006,2020-10-05T09:55:49.040Z,"4 km NNE of La Romana, Dominican Republic",earthquake,1.88,0.69,0.19,19,reviewed,pr,pr
2020-10-05T07:14:14.630Z,19.4313333333333,-155.6015,0.24,0.76,md,12,87,,0.11,hv,hv72166996,2020-10-06T04:33:18.240Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.82,0.103044837962227,7,reviewed,hv,hv
2020-10-05T07:12:02.985Z,-21.8618,169.744,10,5.2,mww,,85,1.638,0.62,us,us6000c5m0,2020-10-05T13:44:26.040Z,"195 km E of Tadine, New Caledonia",earthquake,7,1.9,0.098,10,reviewed,us,us
2020-10-05T07:11:25.710Z,19.4561672210693,-155.664169311523,-3.42000007629395,1.89999998,md,16,127,,0.360000014,hv,hv72166991,2020-10-05T07:14:32.910Z,"21 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.02,0.75999999,1.88,6,automatic,hv,hv
2020-10-05T07:07:06.870Z,19.4111671447754,-155.276992797852,0.469999998807907,1.90999997,md,20,48,,0.159999996,hv,hv72166986,2020-10-05T07:10:00.300Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.239999995,1.46000004,14,automatic,hv,hv
2020-10-05T06:51:07.112Z,38.8637,-119.6636,0,0.7,ml,5,235.52,0.052,0.1005,nn,nn00777247,2020-10-06T02:24:27.821Z,"1 km W of Carter Springs, Nevada",earthquake,,0,0.24,2,reviewed,nn,nn
2020-10-05T06:43:17.076Z,60.7616,-151.691,85.4,1.6,ml,,,,0.78,ak,ak020ctirom4,2020-10-05T07:15:06.013Z,"23 km WNW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-10-05T06:42:17.230Z,33.0368333,-115.58,9.35,1.49,ml,17,59,0.08406,0.21,ci,ci39652960,2020-10-05T06:46:13.133Z,"4km E of Westmorland, CA",earthquake,0.44,1.29,0.183,28,automatic,ci,ci
2020-10-05T06:40:34.501Z,62.1358,-149.163,31.6,1.7,ml,,,,0.55,ak,ak020ctir2pm,2020-10-05T06:48:02.503Z,"35 km E of Susitna North, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-05T06:31:11.920Z,46.1973333333333,-122.183666666667,0.79,0.29,ml,10,140,0.003137,0.09,uw,uw61680227,2020-10-05T17:18:48.990Z,"37 km NNE of Amboy, Washington",earthquake,0.34,0.19,0.33156775668794,5,reviewed,uw,uw
2020-10-05T06:28:04.640Z,32.777,-115.438,12.19,1.43,ml,27,109,0.0292,0.24,ci,ci39652952,2020-10-05T17:19:32.541Z,"7km SW of Holtville, CA",earthquake,0.42,0.61,0.199,13,reviewed,ci,ci
2020-10-05T06:22:03.480Z,41.4436667,-112.3088333,0.32,0.8,md,8,146,0.09151,0.11,uu,uu60413132,2020-10-05T15:39:23.310Z,"20 km SW of Corinne, Utah",earthquake,0.59,8.89,0.137,6,reviewed,uu,uu
2020-10-05T06:21:37.746Z,60.9774,-147.8236,22.1,1.8,ml,,,,1.13,ak,ak020ctin0cs,2020-10-05T06:28:10.068Z,"52 km ENE of Whittier, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-05T06:16:16.460Z,44.694,-111.8593333,7.94,1.09,ml,17,102,0.143,0.26,mb,mb80466919,2020-10-05T14:50:34.810Z,"45 km NE of Spencer, Idaho",earthquake,0.72,1.62,0.137,7,reviewed,mb,mb
2020-10-05T06:11:56.180Z,17.9465,-66.81,10,2.75,md,22,188,0.0749,0.11,pr,pr2020279003,2020-10-05T06:36:42.871Z,"5 km S of Indios, Puerto Rico",earthquake,0.52,0.45,0.2,15,reviewed,pr,pr
2020-10-05T06:02:14.841Z,62.9578,-149.4798,75.3,2,ml,,,,0.48,ak,ak020ctiivz3,2020-10-05T06:24:19.426Z,"55 km SSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-10-05T05:58:55.480Z,35.6715,-117.416,0.75,1.07,ml,13,162,0.09279,0.18,ci,ci39652944,2020-10-05T06:02:31.834Z,"11km S of Searles Valley, CA",earthquake,0.5,0.7,0.158,13,automatic,ci,ci
2020-10-05T05:58:05.630Z,33.0446667,-115.5863333,5.57,1.52,ml,19,86,0.007391,0.28,ci,ci39652936,2020-10-05T06:01:53.829Z,"3km ENE of Westmorland, CA",earthquake,0.59,0.71,0.159,28,automatic,ci,ci
2020-10-05T05:56:35.040Z,33.0383333,-115.581,5.05,1.15,ml,18,55,0.0007679,0.25,ci,ci39652928,2020-10-05T06:00:21.822Z,"4km E of Westmorland, CA",earthquake,0.45,0.75,0.126,18,automatic,ci,ci
2020-10-05T05:55:44.940Z,33.0375,-115.5865,5,1.22,ml,15,57,0.003929,0.25,ci,ci39652920,2020-10-05T05:59:16.813Z,"3km E of Westmorland, CA",earthquake,0.51,0.68,0.147,19,automatic,ci,ci
2020-10-05T05:55:27.240Z,38.1428,-118.001,1.1,1.3,ml,19,76.2,0.024,0.11,nn,nn00777160,2020-10-05T05:59:52.959Z,"29 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-10-05T05:53:13.790Z,38.1653,-117.9538,6.9,0.2,ml,11,108.37,0.029,0.06,nn,nn00777157,2020-10-05T05:56:32.024Z,"28 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-10-05T05:53:10.340Z,35.8133333,-117.6353333,7.27,0.61,ml,8,133,0.03084,0.07,ci,ci39652912,2020-10-05T14:10:14.056Z,"22km WNW of Searles Valley, CA",earthquake,0.45,0.64,0.191,5,reviewed,ci,ci
2020-10-05T05:49:19.589Z,36.43283333,-98.78683333,8.31,0.9,ml,25,147,0.02069593875,0.08,ok,ok2020tojj,2020-10-06T13:53:27.942Z,"18 km SSE of Waynoka, Oklahoma",earthquake,,0.2,0.2,10,reviewed,ok,ok
2020-10-05T05:48:20.530Z,38.194,-117.7877,9.8,0.4,ml,9,115.15,0.048,0.06,nn,nn00777156,2020-10-05T05:54:51.571Z,"35 km SE of Mina, Nevada",earthquake,,6.7,,,automatic,nn,nn
2020-10-05T05:41:28.450Z,17.9793,-67.0191,5,1.89,md,13,157,0.027,0.13,pr,pr2020279002,2020-10-05T06:08:45.302Z,"Puerto Rico region",earthquake,0.38,0.27,0.3,5,reviewed,pr,pr
2020-10-05T05:39:25.730Z,38.163,-118.0167,0.2,0.9,ml,15,92.55,0.033,0.17,nn,nn00777152,2020-10-05T05:50:12.652Z,"26 km SSE of Mina, Nevada",earthquake,,5.6,,,automatic,nn,nn
2020-10-05T05:20:58.260Z,38.8199997,-122.7945023,2.85,0.78,md,19,51,0.01203,0.02,nc,nc73466761,2020-10-05T05:36:05.509Z,"6km NW of The Geysers, CA",earthquake,0.25,0.58,0.09,3,automatic,nc,nc
2020-10-05T05:16:26.909Z,64.2819,-149.934,15.9,1.5,ml,,,,0.33,ak,ak020cti0hbu,2020-10-05T06:05:16.814Z,"36 km W of Clear, Alaska, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-05T05:10:19.520Z,37.6163333,-121.774,1.37,1.06,md,8,126,0.0147,0.07,nc,nc73466756,2020-10-05T18:08:19.911Z,"7km S of Livermore, CA",earthquake,0.29,0.6,0.366,11,reviewed,nc,nc
2020-10-05T05:09:19.260Z,33.0626667,-115.5831667,11.38,1.09,ml,11,76,0.02436,0.18,ci,ci39652904,2020-10-05T05:12:56.907Z,"4km NE of Westmorland, CA",earthquake,0.5,0.69,0.322,12,automatic,ci,ci
2020-10-05T05:01:16.780Z,33.0148333,-115.5811667,3.45,1.18,ml,13,94,0.02337,0.21,ci,ci39652896,2020-10-05T05:04:53.137Z,"4km ESE of Westmorland, CA",earthquake,0.48,0.47,0.148,15,automatic,ci,ci
2020-10-05T04:59:32.760Z,38.5966667,-112.2025,15.52,1.26,ml,13,160,0.1922,0.07,uu,uu60413122,2020-10-05T15:18:49.820Z,"3 km SSE of Joseph, Utah",earthquake,1.04,0.67,0.416,2,reviewed,uu,uu
2020-10-05T04:54:36.720Z,48.6921666666667,-122.1815,7.68,1.03,ml,10,103,0.2072,0.16,uw,uw61680217,2020-10-05T17:10:31.850Z,"3 km SSE of Acme, Washington",earthquake,0.47,1.35,0.158708988397902,4,reviewed,uw,uw
2020-10-05T04:49:54.210Z,35.6171667,-117.5976667,11.48,1,ml,14,105,0.1146,0.18,ci,ci39652888,2020-10-05T04:53:37.408Z,"7km E of Ridgecrest, CA",earthquake,0.41,0.98,0.182,13,automatic,ci,ci
2020-10-05T04:48:15.910Z,65.0256,-148.9219,17,1.4,ml,,,,0.43,ak,ak020cthlvsf,2020-10-05T05:19:41.379Z,"24 km SE of Minto, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-05T04:39:23.482Z,-40.9358,-91.2401,10,4.5,mb,,248,14.224,0.55,us,us6000c5lj,2020-10-05T05:28:41.040Z,"West Chile Rise",earthquake,10.4,2,0.127,18,reviewed,us,us
2020-10-05T04:35:30.930Z,36.0291667,-117.7738333,2.13,0.68,ml,19,104,0.007993,0.15,ci,ci39652880,2020-10-05T16:09:58.904Z,"16km NE of Little Lake, CA",earthquake,0.27,0.19,0.193,10,reviewed,ci,ci
2020-10-05T04:34:34.570Z,35.873,-117.6938333,4.76,0.53,ml,11,86,0.08265,0.05,ci,ci39652872,2020-10-05T04:38:11.991Z,"20km ESE of Little Lake, CA",earthquake,0.18,0.38,0.048,7,automatic,ci,ci
2020-10-05T04:30:46.430Z,34.2295,-117.5206667,7.11,0.83,ml,13,78,0.08987,0.13,ci,ci39652864,2020-10-05T14:10:47.035Z,"4km SSW of Lytle Creek, CA",earthquake,0.3,0.97,0.212,19,reviewed,ci,ci
2020-10-05T04:21:17.150Z,38.1938,-117.781,10.8,1.5,ml,16,68.43,0.048,0.07,nn,nn00777149,2020-10-05T05:10:53.081Z,"36 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-10-05T04:09:28.580Z,36.022,-117.7736667,1.1,0.94,ml,12,64,0.00753,0.12,ci,ci39652856,2020-10-05T04:13:16.119Z,"15km NE of Little Lake, CA",earthquake,0.26,0.32,0.17,8,automatic,ci,ci
2020-10-05T04:06:41.700Z,36.0211667,-117.7771667,1.24,0.73,ml,12,65,0.01046,0.15,ci,ci39652840,2020-10-05T04:10:12.726Z,"15km NE of Little Lake, CA",earthquake,0.25,0.34,0.163,8,automatic,ci,ci
2020-10-05T04:06:36.920Z,37.4838333,-118.8156667,3.96,3.46,md,31,118,0.09912,0.07,nc,nc73466751,2020-10-08T12:35:48.405Z,"15km SW of Toms Place, CA",earthquake,0.26,1.03,0.17,88,reviewed,nc,nc
2020-10-05T03:53:42.310Z,19.4615,-155.614666666667,-1.43,1.25,md,19,57,,0.12,hv,hv72166841,2020-10-06T04:38:12.300Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.29,0.252337247675423,11,reviewed,hv,hv
2020-10-05T03:52:47.546Z,59.8686,-153.1961,113.8,2.3,ml,,,,0.59,ak,ak020cth1di9,2020-10-05T04:06:02.968Z,"51 km E of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-10-05T03:52:04.460Z,36.612999,-121.2191696,6.77,2.07,md,22,131,0.04937,0.1,nc,nc73466746,2020-10-05T05:13:04.379Z,"11km NW of Pinnacles, CA",earthquake,0.37,0.93,0.23,20,automatic,nc,nc
2020-10-05T03:51:21.239Z,36.12716667,-97.789,5.81,0.85,ml,55,60,0.07648499104,0.17,ok,ok2020tofm,2020-10-06T13:58:42.600Z,"10 km ENE of Hennessey, Oklahoma",earthquake,,0.4,0.22,17,reviewed,ok,ok
2020-10-05T03:46:43.730Z,38.2113,-117.764,21.2,0.9,ml,14,96.39,0.053,0.12,nn,nn00777141,2020-10-05T04:07:32.162Z,"36 km ESE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-10-05T03:44:14.670Z,33.9675,-116.7486667,16.35,0.95,ml,30,40,0.1096,0.2,ci,ci39652832,2020-10-05T03:48:04.708Z,"7km NNE of Cabazon, CA",earthquake,0.32,0.89,0.083,27,automatic,ci,ci
2020-10-05T03:39:46.710Z,38.8406677,-122.8293304,1.35,0.57,md,11,81,0.01473,0.04,nc,nc73466741,2020-10-05T04:43:04.185Z,"9km WNW of Cobb, CA",earthquake,0.27,0.61,,1,automatic,nc,nc
2020-10-05T03:38:16.210Z,34.2303333,-117.5115,5.8,0.86,ml,23,64,0.02435,0.14,ci,ci39652824,2020-10-05T15:47:22.741Z,"3km SSW of Lytle Creek, CA",earthquake,0.23,0.4,0.142,18,reviewed,ci,ci
2020-10-05T03:35:24.370Z,38.800499,-122.8041687,3.27,1.17,md,27,52,0.01018,0.02,nc,nc73466736,2020-10-05T04:18:05.002Z,"5km WNW of The Geysers, CA",earthquake,0.24,0.47,0.19,5,automatic,nc,nc
2020-10-05T03:30:33.240Z,38.1765,-117.9638,3.4,1.4,ml,15,79.95,0.025,0.19,nn,nn00777136,2020-10-05T03:47:32.509Z,"26 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-10-05T03:26:17.944Z,63.2581,-145.2427,8.3,1.5,ml,,,,0.72,ak,ak020ctgvqlg,2020-10-05T04:06:02.840Z,"26 km NE of Paxson, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-05T03:23:50.410Z,33.0195,-115.5736667,5.63,1.78,ml,23,55,0.01995,0.28,ci,ci39652808,2020-10-05T03:34:41.500Z,"5km ESE of Westmorland, CA",earthquake,0.45,0.76,0.261,28,automatic,ci,ci
2020-10-05T03:19:15.228Z,62.6786,-151.2431,68.3,2,ml,,,,0.65,ak,ak020ctgu8c3,2020-10-05T03:35:19.322Z,"31 km NW of Petersville, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-10-05T03:07:48.752Z,-9.667,119.345,71.48,4.9,mww,,80,3.034,1.08,us,us6000c5l3,2020-10-05T03:23:48.040Z,"100 km W of Waingapu, Indonesia",earthquake,7.5,7,0.098,10,reviewed,us,us
2020-10-05T02:57:01.270Z,35.7151667,-117.4845,2.17,0.12,ml,7,172,0.1297,0.15,ci,ci39652800,2020-10-05T15:54:00.485Z,"9km SW of Searles Valley, CA",earthquake,0.89,0.46,0.096,3,reviewed,ci,ci
2020-10-05T02:54:33.530Z,17.941,-67.0725,11,2.13,md,17,241,0.0401,0.12,pr,pr2020279000,2020-10-05T03:35:14.904Z,"4 km SW of La Parguera, Puerto Rico",earthquake,0.63,0.33,0.12,4,reviewed,pr,pr
2020-10-05T02:50:13.830Z,38.1695,-117.9548,5.1,0.5,ml,11,114.4,0.033,0.06,nn,nn00777134,2020-10-05T03:31:13.871Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-10-05T02:45:42.200Z,35.73633333,-97.32116667,7.94,1.07,ml,47,49,0.04049205408,0.14,ok,ok2020todi,2020-10-06T13:24:24.587Z,"7 km N of Arcadia, Oklahoma",earthquake,,0.3,0.17,17,reviewed,ok,ok
2020-10-05T02:32:24.363Z,36.3021,140.8268,81.1,4.9,mb,,112,2.124,0.89,us,us6000c5l1,2020-10-05T12:25:05.640Z,"21 km E of Ōarai, Japan",earthquake,7.8,6.9,0.079,50,reviewed,us,us
2020-10-05T02:31:23.640Z,47.696,-120.011333333333,2.77,-0.27,md,3,137,0.03802,0.04,uw,uw61680207,2020-10-05T16:59:19.110Z,"Washington",earthquake,0.56,1.74,0.0810047978413946,3,reviewed,uw,uw
2020-10-05T02:31:03.760Z,33.4313333,-116.684,11.97,0.74,ml,35,58,0.06167,0.2,ci,ci39652792,2020-10-05T02:34:36.348Z,"14km S of Anza, CA",earthquake,0.26,0.57,0.185,24,automatic,ci,ci
2020-10-05T02:29:15.900Z,37.5383333,-118.873,5.58,0.81,md,15,111,0.06228,0.05,nc,nc73466731,2020-10-05T09:59:32.155Z,"14km SE of Mammoth Lakes, CA",earthquake,0.63,1.25,0.236,13,reviewed,nc,nc
2020-10-05T02:24:51.440Z,17.9418,-66.8896,11,2.77,md,22,193,0.0349,0.15,pr,pr2020279001,2020-10-05T03:35:34.728Z,"3 km SSE of Guánica, Puerto Rico",earthquake,0.48,0.41,0.17,15,reviewed,pr,pr
2020-10-05T02:21:27.950Z,19.4093333333333,-155.262833333333,-0.12,1.49,ml,22,39,,0.09,hv,hv72166706,2020-10-07T23:11:57.410Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.16,0.256693920714387,9,reviewed,hv,hv
2020-10-05T02:20:40.060Z,44.2881667,-115.1921667,10.45,1.78,ml,11,68,0.249,0.25,mb,mb80466909,2020-10-05T23:32:16.660Z,"21 km WNW of Stanley, Idaho",earthquake,0.57,1.24,0.161,8,reviewed,mb,mb
2020-10-05T02:10:56.030Z,19.3991661071777,-155.266159057617,1.60000002384186,1.88,ml,22,34,,0.109999999,hv,hv72166701,2020-10-05T02:16:28.360Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.239999995,0.29,9,automatic,hv,hv
2020-10-05T02:03:52.519Z,38.6882,-119.5768,11.9,1.1,ml,24,61.98,0.207,0.1527,nn,nn00777131,2020-10-06T02:24:00.142Z,"2 km WSW of Topaz Lake, Nevada",earthquake,,0.8,0.47,6,reviewed,nn,nn
2020-10-05T01:54:07.440Z,38.6871667,-119.5855,8.38,2.35,md,24,108,0.2026,0.11,nc,nc73466726,2020-10-06T02:23:58.363Z,"18km E of Markleeville, CA",earthquake,0.23,0.8,0.12,16,reviewed,nc,nc
2020-10-05T01:53:39.729Z,36.13066667,-97.78366667,5.37,1.21,ml,72,35,0.07198587392,0.23,ok,ok2020tobp,2020-10-06T13:18:00.041Z,"10 km ENE of Hennessey, Oklahoma",earthquake,,0.4,0.22,26,reviewed,ok,ok
2020-10-05T01:44:03.150Z,33.0355,-115.583,5,1.87,ml,28,47,0.002901,0.24,ci,ci39652776,2020-10-05T01:54:59.580Z,"4km E of Westmorland, CA",earthquake,0.41,0.54,0.135,27,automatic,ci,ci
2020-10-05T01:41:49.760Z,54.8727,-160.3162,31.16,2.8,ml,,161,0.422,0.56,us,us6000c5kv,2020-10-05T01:58:37.040Z,"52 km SSE of Sand Point, Alaska",earthquake,4.1,11.9,0.069,28,reviewed,us,us
2020-10-05T01:41:00.390Z,38.7734985,-122.7288361,2.33,0.98,md,10,162,0.02371,0.03,nc,nc73466716,2020-10-05T03:00:06.543Z,"2km E of The Geysers, CA",earthquake,0.39,0.9,0.06,4,automatic,nc,nc
2020-10-05T01:32:21.379Z,36.5275,-98.99016667,8.08,1.03,ml,26,140,0.04679081805,0.1,ok,ok2020toax,2020-10-05T12:37:10.141Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.4,0.13,10,reviewed,ok,ok
2020-10-05T01:28:50.149Z,36.52333333,-98.9875,7.7,0.46,ml,16,144,0.04769064147,0.07,ok,ok2020toau,2020-10-06T14:02:46.221Z,"9 km NE of Quinlan, Oklahoma",earthquake,,0.3,0.22,4,reviewed,ok,ok
2020-10-05T01:27:32.750Z,35.8683333,-117.7176667,8.25,0.43,ml,9,71,0.07092,0.1,ci,ci39652768,2020-10-05T01:31:07.975Z,"19km ESE of Little Lake, CA",earthquake,0.28,0.96,0.12,5,automatic,ci,ci
2020-10-05T01:27:07.260Z,37.5599,-31.8138,10,5,mb,,104,12.853,0.63,us,us6000c5kz,2020-10-05T02:14:21.040Z,"209 km SSW of Lajes das Flores, Portugal",earthquake,12.9,1.9,0.069,67,reviewed,us,us
2020-10-05T01:20:18.650Z,35.9026667,-117.7018333,6.29,1.57,ml,23,68,0.06149,0.09,ci,ci39652760,2020-10-05T14:13:01.800Z,"19km ESE of Little Lake, CA",earthquake,0.15,0.39,0.171,25,reviewed,ci,ci
2020-10-05T01:19:34.720Z,39.3600006,-123.2509995,5.78,1.86,md,11,129,0.06903,0.06,nc,nc73466706,2020-10-05T02:10:05.211Z,"10km ESE of Willits, CA",earthquake,0.31,1.06,0.1,9,automatic,nc,nc
2020-10-05T01:10:12.857Z,-19.4391,-174.0583,10,4.9,mb,,86,3.919,1.22,us,us6000c5kq,2020-10-05T01:43:54.746Z,"51 km NE of Pangai, Tonga",earthquake,10.9,1.8,0.098,33,reviewed,us,us
2020-10-05T01:09:00.381Z,61.1351,-148.2398,3,1.7,ml,,,,0.59,ak,ak020ctfl6ux,2020-10-05T01:25:23.750Z,"46 km NNE of Whittier, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-10-05T01:05:11.529Z,36.531,-98.98766667,7.88,1.75,ml,62,61,0.04679081805,0.14,ok,ok2020toaa,2020-10-05T12:33:36.836Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.21,28,reviewed,ok,ok
2020-10-05T01:01:46.270Z,37.5976667,-118.8518333,6.12,0.48,md,14,169,0.0196,0.05,nc,nc73466701,2020-10-05T10:26:04.356Z,"12km ESE of Mammoth Lakes, CA",earthquake,0.53,0.48,0.179,12,reviewed,nc,nc
2020-10-05T00:58:00.410Z,39.3585,-123.2538333,5.78,1.08,md,14,110,0.06921,0.04,nc,nc73466696,2020-10-05T21:11:46.551Z,"10km ESE of Willits, CA",earthquake,0.21,0.69,0.146,12,reviewed,nc,nc
2020-10-05T00:48:23.040Z,33.1483333,-116.495,10.35,0.77,ml,22,110,0.1092,0.26,ci,ci39652752,2020-10-05T00:52:00.724Z,"13km NE of Julian, CA",earthquake,0.63,0.81,0.131,12,automatic,ci,ci
2020-10-05T00:45:56.820Z,38.1623,-117.9857,1.6,0.7,ml,13,101.35,0.031,0.07,nn,nn00777122,2020-10-05T01:15:38.271Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-10-05T00:41:33.610Z,33.0336667,-115.5838333,5.28,1.46,ml,23,48,0.004857,0.25,ci,ci39652744,2020-10-05T00:45:21.677Z,"4km E of Westmorland, CA",earthquake,0.44,0.67,0.189,28,automatic,ci,ci
2020-10-05T00:41:30.940Z,38.1662,-117.9807,2,0.8,ml,12,99.5,0.031,0.08,nn,nn00777119,2020-10-05T00:47:18.065Z,"27 km SSE of Mina, Nevada",earthquake,,10.6,,,automatic,nn,nn
2020-10-05T00:26:56.760Z,39.3681667,-123.2545,5.11,1.12,md,12,130,0.07723,0.06,nc,nc73466691,2020-10-05T21:05:45.998Z,"10km ESE of Willits, CA",earthquake,0.35,1.08,0.158,13,reviewed,nc,nc
2020-10-05T00:24:41.070Z,35.7606667,-117.5896667,3.2,1.74,ml,27,63,0.05532,0.13,ci,ci39652736,2020-10-05T14:13:10.970Z,"17km W of Searles Valley, CA",earthquake,0.21,0.71,0.149,26,reviewed,ci,ci
2020-10-05T00:24:23.430Z,37.4758333,-118.7691667,9.94,2.07,md,23,128,0.09448,0.05,nc,nc73466686,2020-10-06T21:05:03.890Z,"12km SW of Toms Place, CA",earthquake,0.32,0.76,0.208,22,reviewed,nc,nc
2020-10-05T00:23:30.640Z,35.9485016,-120.4901657,9.7,1,md,10,129,0.00928,0.02,nc,nc73466676,2020-10-05T01:03:06.776Z,"8km NW of Parkfield, CA",earthquake,0.52,1.13,0.53,3,automatic,nc,nc
2020-10-05T00:19:37.700Z,44.6816667,-111.8701667,9.53,1.01,ml,13,123,0.154,0.19,mb,mb80466899,2020-10-05T14:58:18.830Z,"43 km NE of Spencer, Idaho",earthquake,0.63,1.3,0.147,5,reviewed,mb,mb
2020-10-05T00:02:20.709Z,62.7122,-146.5084,0,1.9,ml,,,,0.91,ak,ak020cteyanz,2020-10-05T00:06:54.935Z,"48 km N of Lake Louise, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-05T00:00:47.740Z,33.5073333,-116.5015,12.13,0.69,ml,29,42,0.05577,0.2,ci,ci39652728,2020-10-05T00:04:34.430Z,"17km ESE of Anza, CA",earthquake,0.3,0.56,0.114,19,automatic,ci,ci
2020-10-05T00:00:03.560Z,19.2395000457764,-155.399826049805,32.9099998474121,2,md,35,84,,0.140000001,hv,hv72166516,2020-10-05T00:03:10.100Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.68,1.09000003,0.469999999,9,automatic,hv,hv
2020-10-04T23:20:55.488Z,-20.0374,-173.2142,10,4.9,mb,,40,3.243,0.76,us,us6000c5k6,2020-10-05T00:55:49.040Z,"121 km ESE of Pangai, Tonga",earthquake,8.5,1.8,0.03,356,reviewed,us,us
2020-10-04T23:19:16.322Z,65.0136,-147.4938,0,1.3,ml,,,,0.84,ak,ak020cs57k2c,2020-10-04T23:22:59.891Z,"8 km NE of Fox, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-10-04T23:19:02.891Z,54.3349,-161.2869,10,4.1,mwr,,89,1.106,0.78,us,us6000c5k4,2020-10-05T00:39:23.040Z,"104 km SE of King Cove, Alaska",earthquake,5.2,1.9,0.075,17,reviewed,us,us
2020-10-04T22:47:59.752Z,59.7957,-153.2849,122.2,1.9,ml,,,,0.52,ak,ak020cs4sazq,2020-10-04T22:54:46.729Z,"46 km E of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-04T22:33:24.843Z,46.2313,53.3396,10,4,mb,,127,5.383,0.68,us,us6000c5k0,2020-10-05T23:27:17.040Z,"25 km SSW of Karaton, Kazakhstan",earthquake,6.1,2,0.106,24,reviewed,us,us
2020-10-04T22:32:06.040Z,38.1748,-117.956,9.4,1.3,ml,15,77.76,0.012,0.07,nn,nn00777109,2020-10-04T22:44:43.851Z,"27 km SSE of Mina, Nevada",earthquake,,2.5,,,automatic,nn,nn
2020-10-04T22:07:34.578Z,63.5747,-150.7758,5,1.2,ml,,,,0.63,ak,ak020cs4jl9t,2020-10-04T22:51:25.952Z,"47 km E of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-04T22:04:09.150Z,35.9345,-117.663,2.9,0.67,ml,9,79,0.01684,0.07,ci,ci39652704,2020-10-05T14:13:27.589Z,"22km E of Little Lake, CA",earthquake,0.2,0.34,0.098,8,reviewed,ci,ci
2020-10-04T21:58:18.840Z,33.1531667,-115.6541667,3.57,1.26,ml,37,38,0.03994,0.24,ci,ci39652696,2020-10-05T15:47:22.770Z,"13km NNW of Westmorland, CA",earthquake,0.21,0.36,0.136,15,reviewed,ci,ci
2020-10-04T21:48:42.979Z,62.0756,-150.1921,14.6,1.7,ml,,,,0.69,ak,ak020cs46yo3,2020-10-04T21:55:09.562Z,"20 km WSW of Susitna North, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-04T21:48:13.930Z,35.7438333,-117.554,10.87,1.01,ml,15,135,0.08,0.19,ci,ci39652688,2020-10-04T21:52:03.569Z,"14km W of Searles Valley, CA",earthquake,0.47,0.85,0.181,12,automatic,ci,ci
2020-10-04T21:48:04.260Z,35.04,-118.9566667,11.77,1.15,ml,14,83,0.1184,0.28,ci,ci39652672,2020-10-04T21:51:49.568Z,"11km NNW of Grapevine, CA",earthquake,0.7,2.27,0.124,16,automatic,ci,ci
2020-10-04T21:44:57.340Z,17.9576,-66.8391,11,2.53,md,19,185,0.0438,0.19,pr,pr2020278012,2020-10-04T22:15:29.674Z,"4 km SSW of Indios, Puerto Rico",earthquake,0.62,0.46,0.3,16,reviewed,pr,pr
